,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,times_tamp
2,825,Tether USDt,USDT,tether,70376,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T05:24:00.000Z,1.0002507430542575,52201620491.757904,20.8198,-0.01801665,-0.04206189,-0.02882476,0.00949935,-0.02882188,-0.00017628,92071073458.11818,5.3001,94626779404.62,,2024-01-03T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 05:26:51.082700
3,1839,BNB,BNB,bnb,1968,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691813.11184895,151691813.11184895,False,,4,,,,2024-01-03T05:24:00.000Z,315.4181723809654,1028896401.694119,3.7355,0.39741867,-1.07066643,8.73518446,37.52255676,36.94441009,48.15414613,47846354456.89436,2.7543,47846354456.89,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430016298.5941248,566218620.5304705,True,,5,,,,2024-01-03T05:24:00.000Z,108.62003836524022,3323717210.090915,24.3978,0.31966325,-3.84779965,-2.11585254,66.99182702,168.122754,364.95210828,46708386850.97243,2.6888,61502688285.13,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
5,52,XRP,XRP,xrp,1194,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T05:24:00.000Z,0.6375923391505093,1333592323.8000734,64.6996,1.45753402,0.47039131,2.63469463,0.81987908,4.24093144,20.88695529,34509780468.08332,1.9866,63759233915.05,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
6,3408,USDC,USDC,usd-coin,15936,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24790788823.107887,24790788823.107887,False,,7,,,,2024-01-03T05:24:00.000Z,0.9999634710397338,6347967142.342494,35.0276,-0.00488865,0.00809433,-0.03546684,0.00599146,-0.01905962,-0.02584402,24789883241.368,1.427,24789883241.37,,2024-01-03T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 05:26:51.082700
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35367312467.919,36498916808.907,False,,8,,,,2024-01-03T05:24:00.000Z,0.6143944513469255,550549917.1245279,18.333,0.36528183,-2.19876691,2.8713828,50.46653021,88.93813837,137.86995899,21729480539.34237,1.2509,27647750310.61,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366382488.80281866,434415398.80281866,False,,9,,,,2024-01-03T05:24:00.000Z,40.883838672524035,762490880.9625894,-1.7289,0.08420562,-3.69465113,-6.38406024,82.19247186,239.57543161,307.72659473,14979122564.652283,0.8623,29436363844.22,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
9,74,Dogecoin,DOGE,dogecoin,863,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142495896383.70526,142495896383.70526,True,,10,,,,2024-01-03T05:24:00.000Z,0.09170174053342633,454280498.38287705,33.0869,0.12113695,-1.57072327,1.05047485,3.45143898,33.97639057,49.90468463,13067121717.256544,0.7522,13067121717.26,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
10,6636,Polkadot,DOT,polkadot-new,657,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263448804.362918,1395709306.0712695,True,,11,,,,2024-01-03T05:24:00.000Z,8.521190039059732,313873036.09718186,17.7565,0.37752794,-1.9568886,-0.8379958,50.86083747,84.4819428,110.56239998,10766087366.599224,0.6198,11893104236.32,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88309832858.25214,88309846753.59267,True,,12,71659659264.0,7839116880.643405,,2024-01-03T05:24:00.000Z,0.10939372250938931,272678093.7098182,31.2835,-0.36606838,0.89966159,6.42417762,5.20195686,12.49906846,22.39521712,9660541350.546185,0.5561,9660542870.61,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
12,3890,Polygon,MATIC,polygon,1219,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9555244231.123314,10000000000.0,False,,13,,,,2024-01-03T05:24:00.000Z,0.9830332299468569,528736629.0873938,12.5859,0.11433396,-3.60426849,-2.69484187,18.28470934,47.7775645,75.01870502,9393122599.452223,0.5407,9830332299.47,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
13,1975,Chainlink,LINK,chainlink,1545,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T05:24:00.000Z,15.405843486767973,433102700.2869366,13.0003,0.46412887,-2.84739908,3.71110946,-4.72597478,36.66179279,100.99470194,8752059229.63314,0.5038,15405843486.77,,2024-01-03T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 05:26:51.082700
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3455988050.256379,5100523634.036675,True,,15,3414166606.0,7818535017.063627,,2024-01-03T05:24:00.000Z,2.2900273827655226,64229072.23470465,64.8439,0.17563855,-3.11588271,6.11252414,-5.2947064,1.05880374,16.29030735,7914307269.597537,0.4556,11680338788.39,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:26:51.082700
0,1,Bitcoin,BTC,bitcoin,10690,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588100.0,19588100.0,False,,1,,,,2024-01-03T05:24:00.000Z,45270.78874820105,31784755785.14685,19.3932,-0.02973047,-0.02260914,6.81216301,9.26254729,30.69523753,63.54946237,886768737078.637,51.047,950686563712.22,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
1,1027,Ethereum,ETH,ethereum,8166,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T05:24:00.000Z,2375.041614883538,11618107509.810875,34.8291,0.16169076,-0.65513792,6.81148201,5.59037797,29.91604719,44.43341816,285445553355.736,16.4317,285445553355.74,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
2,825,Tether USDt,USDT,tether,70376,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T05:24:00.000Z,1.0002507430542575,52201620491.757904,20.8198,-0.01801665,-0.04206189,-0.02882476,0.00949935,-0.02882188,-0.00017628,92071073458.11818,5.3001,94626779404.62,,2024-01-03T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 05:27:21.470468
3,1839,BNB,BNB,bnb,1968,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691813.11184895,151691813.11184895,False,,4,,,,2024-01-03T05:24:00.000Z,315.4181723809654,1028896401.694119,3.7355,0.39741867,-1.07066643,8.73518446,37.52255676,36.94441009,48.15414613,47846354456.89436,2.7543,47846354456.89,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430016298.5941248,566218620.5304705,True,,5,,,,2024-01-03T05:24:00.000Z,108.62003836524022,3323717210.090915,24.3978,0.31966325,-3.84779965,-2.11585254,66.99182702,168.122754,364.95210828,46708386850.97243,2.6888,61502688285.13,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
5,52,XRP,XRP,xrp,1194,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T05:24:00.000Z,0.6375923391505093,1333592323.8000734,64.6996,1.45753402,0.47039131,2.63469463,0.81987908,4.24093144,20.88695529,34509780468.08332,1.9866,63759233915.05,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
6,3408,USDC,USDC,usd-coin,15936,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24790788823.107887,24790788823.107887,False,,7,,,,2024-01-03T05:24:00.000Z,0.9999634710397338,6347967142.342494,35.0276,-0.00488865,0.00809433,-0.03546684,0.00599146,-0.01905962,-0.02584402,24789883241.368,1.427,24789883241.37,,2024-01-03T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 05:27:21.470468
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35367312467.919,36498916808.907,False,,8,,,,2024-01-03T05:24:00.000Z,0.6143944513469255,550549917.1245279,18.333,0.36528183,-2.19876691,2.8713828,50.46653021,88.93813837,137.86995899,21729480539.34237,1.2509,27647750310.61,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366382488.80281866,434415398.80281866,False,,9,,,,2024-01-03T05:24:00.000Z,40.883838672524035,762490880.9625894,-1.7289,0.08420562,-3.69465113,-6.38406024,82.19247186,239.57543161,307.72659473,14979122564.652283,0.8623,29436363844.22,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
9,74,Dogecoin,DOGE,dogecoin,863,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142495896383.70526,142495896383.70526,True,,10,,,,2024-01-03T05:24:00.000Z,0.09170174053342633,454280498.38287705,33.0869,0.12113695,-1.57072327,1.05047485,3.45143898,33.97639057,49.90468463,13067121717.256544,0.7522,13067121717.26,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
10,6636,Polkadot,DOT,polkadot-new,657,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263448804.362918,1395709306.0712695,True,,11,,,,2024-01-03T05:24:00.000Z,8.521190039059732,313873036.09718186,17.7565,0.37752794,-1.9568886,-0.8379958,50.86083747,84.4819428,110.56239998,10766087366.599224,0.6198,11893104236.32,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88309832858.25214,88309846753.59267,True,,12,71659659264.0,7839116880.643405,,2024-01-03T05:24:00.000Z,0.10939372250938931,272678093.7098182,31.2835,-0.36606838,0.89966159,6.42417762,5.20195686,12.49906846,22.39521712,9660541350.546185,0.5561,9660542870.61,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
12,3890,Polygon,MATIC,polygon,1219,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9555244231.123314,10000000000.0,False,,13,,,,2024-01-03T05:24:00.000Z,0.9830332299468569,528736629.0873938,12.5859,0.11433396,-3.60426849,-2.69484187,18.28470934,47.7775645,75.01870502,9393122599.452223,0.5407,9830332299.47,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
13,1975,Chainlink,LINK,chainlink,1545,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T05:24:00.000Z,15.405843486767973,433102700.2869366,13.0003,0.46412887,-2.84739908,3.71110946,-4.72597478,36.66179279,100.99470194,8752059229.63314,0.5038,15405843486.77,,2024-01-03T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 05:27:21.470468
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3455988050.256379,5100523634.036675,True,,15,3414166606.0,7818535017.063627,,2024-01-03T05:24:00.000Z,2.2900273827655226,64229072.23470465,64.8439,0.17563855,-3.11588271,6.11252414,-5.2947064,1.05880374,16.29030735,7914307269.597537,0.4556,11680338788.39,,2024-01-03T05:24:00.000Z,,,,,,2024-01-03 05:27:21.470468
0,1,Bitcoin,BTC,bitcoin,10690,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588100.0,19588100.0,False,,1,,,,2024-01-03T05:26:00.000Z,45269.47144014562,31773783597.185917,19.3238,-0.00404759,-0.02655645,6.87515074,9.30746437,30.69198592,63.55013242,886742933516.7164,51.0455,950658900243.06,,2024-01-03T05:26:00.000Z,,,,,,2024-01-03 05:27:51.840463
1,1027,Ethereum,ETH,ethereum,8166,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T05:26:00.000Z,2375.029802213914,11618828037.280016,34.8599,0.16691468,-0.63098993,6.88178828,5.55289704,29.90948353,44.43554261,285444133644.1839,16.4292,285444133644.18,,2024-01-03T05:26:00.000Z,,,,,,2024-01-03 05:27:51.840463
2,825,Tether USDt,USDT,tether,70376,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T05:26:00.000Z,1.0003009626997614,52202969551.070724,20.8189,-0.00956551,-0.04497936,0.01209212,-0.00262418,-0.0228831,0.00488513,92075696075.69916,5.3004,94631530336.67,,2024-01-03T05:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 05:27:51.840463
3,1839,BNB,BNB,bnb,1968,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691813.11184895,151691813.11184895,False,,4,,,,2024-01-03T05:26:00.000Z,315.5331535531252,1029842566.1262681,3.8537,0.39277778,-1.01512592,8.82923896,37.57767491,36.94513216,48.22656561,47863796159.37301,2.7553,47863796159.37,,2024-01-03T05:26:00.000Z,,,,,,2024-01-03 05:27:51.840463
